logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000008517	0.144128	10.204341875	0.661249967065686	0.529691500941165	0.747814424176463	-7.17097146695378
ENSG00000008710	-0.0927600000000011	7.46524375	-0.909513721348187	0.393436247158125	0.635247989962632	-6.96731006124401
ENSG00000008735	-0.00257799999999975	6.542949375	-0.0145478167714411	0.98880050478199	0.996290791782512	-7.4124177409944
ENSG00000008838	0.281946	8.561638125	1.64525232812516	0.144090226524646	0.345333238227441	-6.11049016013585
ENSG00000008853	0.0717400000000019	7.06838625	0.638939016789456	0.543276338508594	0.756904499472744	-7.18654882126302
ENSG00000008869	-0.128057999999999	8.9626675	-0.892889550088218	0.401685387782849	0.643025168244842	-6.98259206424946
ENSG00000008952	-0.505569999999997	9.83235375	-3.03375123128853	0.0191081801100051	0.0896461414957664	-4.07670406443023
ENSG00000008988	0.61476	11.902375	3.42575489009197	0.0111186320212786	0.062099818066684	-3.50217085244072
ENSG00000009307	-0.0741799999999948	12.0113	-0.548537675876479	0.60044000801863	0.796135698408207	-7.24473429379453
ENSG00000009335	0.112964	8.788766875	0.964649906062513	0.366981401599559	0.610821512035649	-6.91505593657524
ENSG00000009413	-0.577349999999996	8.6687075	-3.87770064234273	0.00611935959873348	0.041768456760726	-2.8612025225953
ENSG00000009694	-3.170574	7.8203175	-7.59070422174204	0.000129928296880701	0.00359368496717957	1.34468877630604
ENSG00000009709	0.101590000000001	6.776408125	0.572356898426642	0.585056501901458	0.785321203678851	-7.23018286140722
ENSG00000009724	-0.0137999999999998	9.768916875	-0.0732510008728884	0.943663755123844	0.9786102387122	-7.40948275078865
ENSG00000009765	-1.855524	7.937901875	-5.05026001781275	0.00149758755520803	0.0164749508273208	-1.33146456832341
ENSG00000009780	0.0353720000000015	7.989853125	0.16524769990307	0.873438722776396	0.947671172629824	-7.39701267456774
ENSG00000009790	-0.571469999999999	7.24331125	-1.61268500404476	0.151023194073888	0.35506354842126	-6.15421018446614
ENSG00000009830	0.526266	7.815491875	3.61459417437686	0.00863167362170757	0.0524188584257897	-3.23122202456419
ENSG00000009844	-0.567025999999998	9.260599375	-3.56770338245289	0.00918729695382999	0.0547045201556424	-3.29810148580845
ENSG00000009950	0.744580000000003	10.627188125	2.0805290337586	0.0761889505273188	0.226657432228187	-5.49632554177074
ENSG00000009954	0.449462000000002	8.93433625	3.80049988751135	0.00676197935848539	0.0449284872062317	-2.96882467481722
